0000,1000,0100,0010,0001,1100,1010,1001,0110,0101,0011,1110,1101,1011,0111,1111
0.0012,0.00145,0.00196,0.00232,0.00047,0.0022,0.00044,0.00102,0.00179,0.00196,0.00202,0.0013,0.00198,0.00057,0.00209,0.00249
0.00126,0.00187,0.00225,0.00192,0.00092,0.00207,0.00057,0.00134,0.00239,0.00191,0.00122,0.00124,0.00236,0.00006,0.00249,0.00236
0.00134,0.00158,0.00192,0.00189,0.00041,0.00215,0.0007,0.00107,0.002,0.00218,0.00193,0.00115,0.00209,0.0014,0.0023,0.00247
0.00117,0.0016,0.00209,0.00172,0.00077,0.00224,0.00005,0.00113,0.00098,0.00199,0.00198,0.00183,0.00232,0.00076,0.00227,0.00253
0.00111,0.0016,0.00223,0.00193,0.00097,0.00195,0.00067,0.00102,0.0022,0.00182,0.00103,0.00145,0.00218,0.00057,0.00213,0.00231
0.00126,0.00156,0.00218,0.0019,0.00057,0.00219,0.00068,0.00102,0.00189,0.00202,0.00169,0.00152,0.00218,0.00069,0.00231,0.0023
0.00102,0.00134,0.00197,0.00225,0.00078,0.00211,0.0005,0.00146,0.00196,0.00181,0.00203,0.00149,0.0021,0.00062,0.00232,0.00244
0.0011,0.0016,0.00207,0.00205,0.00073,0.00211,0.00065,0.00098,0.00213,0.00196,0.00105,0.00116,0.00216,0.00074,0.00253,0.0024
0.00128,0.00148,0.00206,0.00195,0.00075,0.00211,0.00065,0.00108,0.00194,0.00207,0.00173,0.00118,0.00219,0.00061,0.00249,0.00261
0.00108,0.00143,0.0023,0.00214,0.00073,0.00238,0.00036,0.00115,0.00217,0.00187,0.00187,0.00138,0.00211,0.00062,0.00235,0.0025
0.00102,0.00165,0.00219,0.00221,0.00072,0.002,0.00051,0.00086,0.00191,0.00201,0.00195,0.0016,0.0019,0.00043,0.00248,0.00265
0.00109,0.00161,0.00216,0.00216,0.00073,0.00212,0.00005,0.00097,0.00183,0.00164,0.00173,0.0015,0.00206,0.00005,0.00241,0.00256
