0000,1000,0100,0010,0001,1100,1010,1001,0110,0101,0011,1110,1101,1011,0111,1111
0.00108,0.00019,0.00157,0.00276,0.0002,0.00288,0.00011,0.00014,0.00311,0.00286,0.00049,0.00017,0.0029,0.00018,0.00259,0.00042
0.00044,0.00029,0.00117,0.00253,0.00021,0.00302,0.00006,0.00015,0.00295,0.00257,0.00043,0.00026,0.00264,-0.00003,0.00277,0.00025
0.00051,0.00029,0.00126,0.00242,0.00021,0.00311,0.00009,0.00016,0.00308,0.00278,0.00035,0.00019,0.00285,-0.00003,0.00308,0.00024
0.00038,0.00029,0.00178,0.00296,0.00019,0.00265,0.00008,0.00019,0.00337,0.00284,0.00047,0.00018,0.00301,0.00008,0.00286,0.0003
0.00047,0.0003,0.00176,0.00268,0.00011,0.00297,0.00011,0.00021,0.00315,0.00195,0.00046,0.0002,0.00334,0.00013,0.00297,0.00023
0.00047,0.0002,0.00206,0.00239,0.00016,0.00284,0.00009,0.00016,0.00265,0.00135,0.0005,0.00017,0.00292,0.00011,0.00246,0.00023
0.0004,0.00017,0.00127,0.00293,0.00011,0.00276,0.00005,0.00018,0.00323,0.00262,0.00048,0.00023,0.00287,0.00011,0.00273,0.0003
0.0004,0.00026,0.00191,0.00191,0.0001,0.00281,0.00016,0.00011,0.00289,0.00244,0.0003,0.00025,0.00214,-0.00005,0.00286,0.0003
0.00046,0.00026,0.00215,0.00227,0.0002,0.00234,0.00009,0.00017,0.00315,0.00143,0.00037,0.00029,0.00236,0.00007,0.00293,0.00028
0.00036,0.00029,0.0021,0.00275,0.00017,0.00252,0.00004,0.0002,0.0031,0.00269,0.00037,0.0002,0.00288,0,0.00278,0.0003
0.00042,0.00029,0.002,0.00298,0.00019,0.00231,0.00008,0.00014,0.00313,0.00271,0.00044,0.00019,0.00281,0.00013,0.00251,0.00026
0.00034,0.00024,0.00181,0.00297,0.00008,0.00235,0.00011,0.00015,0.0036,0.00254,0.00023,0.00019,0.00289,0.00012,0.00292,0.00023
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
