0000,1000,0100,0010,0001,1100,1010,1001,0110,0101,0011,1110,1101,1011,0111,1111
0.0021,0.00217,0.00218,0.00147,0.00212,0.00224,0.00016,0.00211,0.00226,0.00211,0.00217,-0.00001,0.00158,-0.00001,0.00231,0.00313
0.00214,0.00225,0.00241,0.00153,0.00192,0.00231,0.00018,0.00131,0.00242,0.00128,0.00132,0.00012,0.00234,0.00008,0.00239,0.00283
0.00128,0.00211,0.00235,0.00158,0.00204,0.00221,0.00018,0.00212,0.00238,0.00191,0.00191,0,0.00244,-0.00002,0.00188,0.00254
0.00197,0.0023,0.00247,0.00158,0.00204,0.00285,0.00006,0.00201,0.0023,0.00204,0.00125,0.00018,0.00238,-0.00002,0.00233,0.00243
0.00188,0.00208,0.00231,0.00153,0.00197,0.00224,0.00024,0.00125,0.0023,0.00194,0.0012,0,0.00158,0.00017,0.00221,0.00284
0.00213,0.00179,0.00228,0.0021,0.00192,0.00238,0.00018,0.00207,0.0014,0.00214,0.00214,0.00001,0.00222,-0.00002,0.00243,0.00253
0.00219,0.00218,0.00233,0.00215,0.00203,0.0021,0.00014,0.00208,0.00222,0.00204,0.00116,0.00017,0.00238,-0.00003,0.00227,0.00266
0.0022,0.00222,0.00235,0.00147,0.00205,0.00225,0.00017,0.00123,0.0021,0.00194,0.00199,-0.00001,0.00238,-0.00002,0.00221,0.00268
0.00191,0.00213,0.00244,0.00234,0.00221,0.00246,0.0004,0.00213,0.00242,0.00185,0.00216,0,0.00256,-0.00001,0.00225,0.00292
0.00223,0.00232,0.0025,0.00159,0.00218,0.00216,0.00044,0.00224,0.0022,0.00221,0.00194,0.00016,0.00165,0.0001,0.00255,0.00293
0.00236,0.00221,0.00261,0.00158,0.00224,0.00246,-0.00001,0.00205,0.00242,0.00201,0.00191,-0.00001,0.00256,0.00018,0.00252,0.00273
0.00228,0.00237,0.00257,0.00241,0.00232,0.00265,-0.00001,0.00218,0.00249,0.00232,0.00227,0,0.0025,-0.00001,0.00297,0.00277
