0000,1000,0100,0010,0001,1100,1010,1001,0110,0101,0011,1110,1101,1011,0111,1111
0.00023,0.00089,0.00174,0.00188,0.00029,0.00174,0.00023,0.0001,0.00205,0.00121,0.00025,0.00035,0.00249,0.00019,0.00209,0.00208
0.00033,0.00082,0.00158,0.00101,0.0002,0.00237,0.00026,0.00014,0.00206,0.00209,0.00037,0.00029,0.00177,0.00017,0.00185,0.00216
0.00028,0.00076,0.00172,0.00137,0.00027,0.00217,0.00028,0.00024,0.00228,0.00239,0.00024,0.00027,0.0016,0.00022,0.00197,0.00211
0.00034,0.00072,0.00172,0.00113,0.00021,0.00166,0.00028,0.0003,0.00193,0.00185,0.00023,0.00019,0.00171,0.00021,0.00133,0.00209
0.00039,0.00044,0.00177,0.00103,0.00029,0.00157,0.00027,0.00012,0.00122,0.00222,0.00026,0.00023,0.00167,0.00011,0.00208,0.00205
0.00025,0.00055,0.00111,0.00132,0.00028,0.00187,0.00022,0.0001,0.00121,0.00185,0.00017,0.00027,0.00205,0.00024,0.00187,0.00215
0.00025,0.00049,0.00199,0.00113,0.00023,0.002,0.00025,0.00026,0.00179,0.00178,0.00019,0.00022,0.00206,0.00027,0.0013,0.00126
0.00036,0.00059,0.00182,0.00107,0.00026,0.00162,0.00021,0.00014,0.0019,0.00118,0.00026,0.00029,0.00151,0.00027,0.00202,0.00133
0.00023,0.00044,0.00184,0.00094,0.00026,0.00201,0.00027,0.00012,0.00205,0.00117,0.00022,0.00027,0.00225,0.00001,0.0019,0.00191
0.00022,0.00072,0.001,0.00148,0.00034,0.00211,0.00033,0.00006,0.00121,0.00174,0.00024,0.00016,0.00218,0.00007,0.00208,0.00237
0.00023,0.00066,0.00167,0.00105,0.00026,0.00197,0.00026,0.00025,0.00201,0.0019,0.00021,0.00027,0.00205,0.00014,0.00199,0.00201
0.00025,0.0005,0.00113,0.00086,0.00034,0.00118,0.00026,0.00006,0.00255,0.00139,0.00021,0.00029,0.00217,0.00013,0.00189,0.00251
