0,1000,100,10,1,1100,1010,1001,110,101,11,1110,1101,1011,111,1111
0.00251,0.00224,0.00278,0.00326,0.00198,0.0026,0.00246,0.00228,0.00285,0.00264,0.00325,0.00238,0.0027,0.00237,0.00329,0.00296
0.00259,0.00213,0.00294,0.00311,0.00217,0.00313,0.00236,0.00216,0.00299,0.00278,0.00232,0.00237,0.00191,0.00244,0.0033,0.00301
0.00254,0.00231,0.00291,0.00309,0.00212,0.00293,0.00232,0.00228,0.0028,0.00325,0.00315,0.00239,0.00288,0.00152,0.00324,0.00294
0.00234,0.00291,0.00297,0.00309,0.0018,0.0032,0.00246,0.00224,0.00306,0.00312,0.00291,0.00264,0.00264,0.0024,0.00307,0.00275
0.00266,0.00226,0.00267,0.00319,0.00207,0.00315,0.00239,0.00235,0.00347,0.00313,0.00278,0.00243,0.00289,0.00142,0.0034,0.00305
0.00251,0.00242,0.00306,0.00266,0.00201,0.00321,0.00231,0.00249,0.00338,0.00256,0.00275,0.0026,0.00272,0.00242,0.00336,0.00327
0.00241,0.0021,0.00268,0.00293,0.00131,0.00302,0.00227,0.00225,0.00286,0.00269,0.0027,0.00232,0.00307,0.00133,0.00326,0.00294
0.00253,0.00242,0.0027,0.00257,0.00219,0.00295,0.00214,0.00235,0.00304,0.00252,0.0028,0.00263,0.00282,0.00233,0.00332,0.00293
0.00296,0.00216,0.00286,0.00277,0.0022,0.00322,0.00234,0.00239,0.00294,0.00292,0.00287,0.00255,0.0026,0.00216,0.00333,0.0029
0.00301,0.00231,0.00274,0.00292,0.0024,0.00312,0.00236,0.00241,0.00262,0.00305,0.0029,0.00257,0.00289,0.00215,0.00339,0.00297
0.00275,0.00243,0.00312,0.00284,0.0025,0.00331,0.00236,0.00259,0.00291,0.00323,0.00306,0.00267,0.00297,0.00233,0.00335,0.00326
0.00265,0.00261,0.00325,0.00272,0.0022,0.00318,0.00232,0.00261,0.00328,0.00278,0.00341,0.0028,0.00275,0.00209,0.00349,0.00327
