0000,1000,0100,0010,0001,1100,1010,1001,0110,0101,0011,1110,1101,1011,0111,1111
0.00164,0.00193,0.00189,0.00104,0.00169,0.00195,0.0016,0.00215,0.00221,0.0019,0.0022,0.00166,0.00211,0.00139,0.00238,0.00256
0.00166,0.002,0.00205,0.00145,0.00193,0.00202,0.00167,0.00164,0.00211,0.00182,0.00229,0.00151,0.00235,0.00123,0.00247,0.00257
0.00181,0.00194,0.00192,0.00146,0.00179,0.00219,0.00154,0.00186,0.00227,0.002,0.00266,0.00107,0.00233,0.0014,0.00235,0.00256
0.00168,0.00217,0.00198,0.00176,0.00174,0.00214,0.00211,0.00176,0.00211,0.00189,0.00255,0.00145,0.00226,0.00154,0.00255,0.00248
0.00199,0.0016,0.00211,0.00108,0.0017,0.00232,0.00166,0.00168,0.00204,0.00208,0.00277,0.0011,0.0022,0.00128,0.00269,0.00256
0.00169,0.00183,0.00194,0.00155,0.0017,0.0022,0.00139,0.00189,0.00212,0.00202,0.00275,0.00127,0.00232,0.00128,0.00253,0.0028
0.00193,0.00184,0.00189,0.00172,0.00177,0.00246,0.00167,0.00184,0.00196,0.00095,0.0028,0.00117,0.0023,0.00114,0.00258,0.00264
0.002,0.00172,0.00174,0.00166,0.00178,0.00219,0.00166,0.0018,0.00194,0.00188,0.00252,0.00135,0.00235,0.00128,0.00263,0.00282
0.00168,0.00224,0.00174,0.00183,0.00165,0.00222,0.00164,0.00192,0.00198,0.00184,0.0028,0.00155,0.00233,0.00115,0.00262,0.00272
0.00177,0.00163,0.00199,0.00116,0.00192,0.00213,0.00149,0.00197,0.0022,0.00182,0.00288,0.00115,0.00216,0.00107,0.00263,0.00245
0.00168,0.0018,0.00207,0.00194,0.0017,0.00233,0.00146,0.00173,0.00201,0.00194,0.00252,0.00123,0.00238,0.00116,0.0027,0.00273
0.00162,0.00176,0.0012,0.00124,0.00172,0.00228,0.00188,0.00187,0.00226,0.00173,0.00288,0.00138,0.00238,0.00114,0.00262,0.0028
